DATA,,,,,,,,,
key,data,,,,,,,,
token_name,Maps.me,,,,,,,,
token_symbol,MAPS,,,,,,,,
start_date,01/12/2021,,,,,,,,
start_tokens,10000000000,,,,,,,,
emission_schedule,1D,,,,,,,,
emission_type,linear_unlock,,,,,,,,
emission_incentive,,,,,,,,,
DISTRIBUTION,,,,,,,,,
entity,Private Sale,IEO and Initial Liquidity,Serum Community Fund,MAPS Community Fund,Liquidity & Token Growth,Ecosystem Partners,Project Builders,Technology & Product,Ecosystem Growth & Marketing
type,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage
group,investor,public,ecosystem,ecosystem,foundation,ecosystem,team_advisors,team_advisors,ecosystem
emission,unlock,unlock,unlock,unlock,unlock,unlock,unlock,unlock,unlock
t1651,2.93339,5,12.35356,12.56022,2.93339,5.86679,8.80018,5.86679,6.48677
t1652,2.93568,5,12.362,12.56843,2.93568,5.87135,8.80703,5.87135,6.49065
t1653,2.93796,5,12.37044,12.57664,2.93796,5.87591,8.81387,5.87591,6.49453
t1654,2.94024,5,12.37888,12.58485,2.94024,5.88047,8.82071,5.88047,6.4984
t1655,2.94252,5,12.38732,12.59307,2.94252,5.88504,8.82755,5.88504,6.50228
t1656,2.9448,5,12.39576,12.60128,2.9448,5.8896,8.8344,5.8896,6.50616
t1657,2.94708,5,12.4042,12.60949,2.94708,5.89416,8.84124,5.89416,6.51004
t1658,2.94936,5,12.41264,12.6177,2.94936,5.89872,8.84808,5.89872,6.51391
t1659,2.95164,5,12.42108,12.62591,2.95164,5.90328,8.85493,5.90328,6.51779
t1660,2.95392,5,12.42952,12.63412,2.95392,5.90785,8.86177,5.90785,6.52167
t1661,2.9562,5,12.43796,12.64234,2.9562,5.91241,8.86861,5.91241,6.52555
t1662,2.95849,5,12.4464,12.65055,2.95849,5.91697,8.87546,5.91697,6.52943
t1663,2.96077,5,12.45484,12.65876,2.96077,5.92153,8.8823,5.92153,6.5333
t1664,2.96305,5,12.46328,12.66697,2.96305,5.92609,8.88914,5.92609,6.53718
t1665,2.96533,5,12.47172,12.67518,2.96533,5.93066,8.89599,5.93066,6.54106
t1666,2.96761,5,12.48016,12.68339,2.96761,5.93522,8.90283,5.93522,6.54494
t1667,2.96989,5,12.48859,12.69161,2.96989,5.93978,8.90967,5.93978,6.54881
t1668,2.97217,5,12.49703,12.69982,2.97217,5.94434,8.91651,5.94434,6.55269
t1669,2.97445,5,12.50547,12.70803,2.97445,5.94891,8.92336,5.94891,6.55657
t1670,2.97673,5,12.51391,12.71624,2.97673,5.95347,8.9302,5.95347,6.56045
t1671,2.97901,5,12.52235,12.72445,2.97901,5.95803,8.93704,5.95803,6.56432
t1672,2.9813,5,12.53079,12.73266,2.9813,5.96259,8.94389,5.96259,6.5682
t1673,2.98358,5,12.53923,12.74088,2.98358,5.96715,8.95073,5.96715,6.57208
t1674,2.98586,5,12.54767,12.74909,2.98586,5.97172,8.95757,5.97172,6.57596
t1675,2.98814,5,12.55611,12.7573,2.98814,5.97628,8.96442,5.97628,6.57984
t1676,2.99042,5,12.56455,12.76551,2.99042,5.98084,8.97126,5.98084,6.58371
t1677,2.9927,5,12.57299,12.77372,2.9927,5.9854,8.9781,5.9854,6.58759
t1678,2.99498,5,12.58143,12.78193,2.99498,5.98996,8.98495,5.98996,6.59147
t1679,2.99726,5,12.58987,12.79015,2.99726,5.99453,8.99179,5.99453,6.59535
t1680,2.99954,5,12.59831,12.79836,2.99954,5.99909,8.99863,5.99909,6.59922
t1681,3.00182,5,12.60675,12.80657,3.00182,6.00365,9.00547,6.00365,6.6031
t1682,3.00411,5,12.61519,12.81478,3.00411,6.00821,9.01232,6.00821,6.60698
t1683,3.00639,5,12.62363,12.82299,3.00639,6.01277,9.01916,6.01277,6.61086
t1684,3.00867,5,12.63207,12.8312,3.00867,6.01734,9.026,6.01734,6.61474
t1685,3.01095,5,12.64051,12.83942,3.01095,6.0219,9.03285,6.0219,6.61861
t1686,3.01323,5,12.64895,12.84763,3.01323,6.02646,9.03969,6.02646,6.62249
t1687,3.01551,5,12.65739,12.85584,3.01551,6.03102,9.04653,6.03102,6.62637
t1688,3.01779,5,12.66583,12.86405,3.01779,6.03558,9.05338,6.03558,6.63025
t1689,3.02007,5,12.67427,12.87226,3.02007,6.04015,9.06022,6.04015,6.63412
t1690,3.02235,5,12.68271,12.88047,3.02235,6.04471,9.06706,6.04471,6.638
t1691,3.02464,5,12.69115,12.88869,3.02464,6.04927,9.07391,6.04927,6.64188
t1692,3.02692,5,12.69959,12.8969,3.02692,6.05383,9.08075,6.05383,6.64576
t1693,3.0292,5,12.70803,12.90511,3.0292,6.05839,9.08759,6.05839,6.64964
t1694,3.03148,5,12.71647,12.91332,3.03148,6.06296,9.09443,6.06296,6.65351
t1695,3.03376,5,12.72491,12.92153,3.03376,6.06752,9.10128,6.06752,6.65739
t1696,3.03604,5,12.73335,12.92974,3.03604,6.07208,9.10812,6.07208,6.66127
t1697,3.03832,5,12.74179,12.93796,3.03832,6.07664,9.11496,6.07664,6.66515
t1698,3.0406,5,12.75023,12.94617,3.0406,6.0812,9.12181,6.0812,6.66902
t1699,3.04288,5,12.75867,12.95438,3.04288,6.08577,9.12865,6.08577,6.6729
t1700,3.04516,5,12.76711,12.96259,3.04516,6.09033,9.13549,6.09033,6.67678
t1701,3.04745,5,12.77555,12.9708,3.04745,6.09489,9.14234,6.09489,6.68066
t1702,3.04973,5,12.78399,12.97901,3.04973,6.09945,9.14918,6.09945,6.68453
t1703,3.05201,5,12.79243,12.98723,3.05201,6.10401,9.15602,6.10401,6.68841
t1704,3.05429,5,12.80087,12.99544,3.05429,6.10858,9.16286,6.10858,6.69229
t1705,3.05657,5,12.80931,13.00365,3.05657,6.11314,9.16971,6.11314,6.69617
t1706,3.05885,5,12.81775,13.01186,3.05885,6.1177,9.17655,6.1177,6.70005
t1707,3.06113,5,12.82619,13.02007,3.06113,6.12226,9.18339,6.12226,6.70392
t1708,3.06341,5,12.83463,13.02828,3.06341,6.12682,9.19024,6.12682,6.7078
t1709,3.06569,5,12.84307,13.0365,3.06569,6.13139,9.19708,6.13139,6.71168
t1710,3.06797,5,12.85151,13.04471,3.06797,6.13595,9.20392,6.13595,6.71556
t1711,3.07026,5,12.85995,13.05292,3.07026,6.14051,9.21077,6.14051,6.71943
t1712,3.07254,5,12.86839,13.06113,3.07254,6.14507,9.21761,6.14507,6.72331
t1713,3.07482,5,12.87682,13.06934,3.07482,6.14964,9.22445,6.14964,6.72719
t1714,3.0771,5,12.88526,13.07755,3.0771,6.1542,9.2313,6.1542,6.73107
t1715,3.07938,5,12.8937,13.08577,3.07938,6.15876,9.23814,6.15876,6.73495
t1716,3.08166,5,12.90214,13.09398,3.08166,6.16332,9.24498,6.16332,6.73882
t1717,3.08394,5,12.91058,13.10219,3.08394,6.16788,9.25182,6.16788,6.7427
t1718,3.08622,5,12.91902,13.1104,3.08622,6.17245,9.25867,6.17245,6.74658
t1719,3.0885,5,12.92746,13.11861,3.0885,6.17701,9.26551,6.17701,6.75046
t1720,3.09078,5,12.9359,13.12682,3.09078,6.18157,9.27235,6.18157,6.75433
t1721,3.09307,5,12.94434,13.13504,3.09307,6.18613,9.2792,6.18613,6.75821
t1722,3.09535,5,12.95278,13.14325,3.09535,6.19069,9.28604,6.19069,6.76209
t1723,3.09763,5,12.96122,13.15146,3.09763,6.19526,9.29288,6.19526,6.76597
t1724,3.09991,5,12.96966,13.15967,3.09991,6.19982,9.29973,6.19982,6.76984
t1725,3.10219,5,12.9781,13.16788,3.10219,6.20438,9.30657,6.20438,6.77372
t1726,3.10447,5,12.98654,13.17609,3.10447,6.20894,9.31341,6.20894,6.7776
t1727,3.10675,5,12.99498,13.18431,3.10675,6.2135,9.32026,6.2135,6.78148
t1728,3.10903,5,13.00342,13.19252,3.10903,6.21807,9.3271,6.21807,6.78536
t1729,3.11131,5,13.01186,13.20073,3.11131,6.22263,9.33394,6.22263,6.78923
t1730,3.11359,5,13.0203,13.20894,3.11359,6.22719,9.34078,6.22719,6.79311
t1731,3.11588,5,13.02874,13.21715,3.11588,6.23175,9.34763,6.23175,6.79699
t1732,3.11816,5,13.03718,13.22536,3.11816,6.23631,9.35447,6.23631,6.80087
t1733,3.12044,5,13.04562,13.23358,3.12044,6.24088,9.36131,6.24088,6.80474
t1734,3.12272,5,13.05406,13.24179,3.12272,6.24544,9.36816,6.24544,6.80862
t1735,3.125,5,13.0625,13.25,3.125,6.25,9.375,6.25,6.8125
t1736,3.12728,5,13.07094,13.25821,3.12728,6.25456,9.38184,6.25456,6.81638
t1737,3.12956,5,13.07938,13.26642,3.12956,6.25912,9.38869,6.25912,6.82026
t1738,3.13184,5,13.08782,13.27464,3.13184,6.26369,9.39553,6.26369,6.82413
t1739,3.13412,5,13.09626,13.28285,3.13412,6.26825,9.40237,6.26825,6.82801
t1740,3.13641,5,13.1047,13.29106,3.13641,6.27281,9.40922,6.27281,6.83189
t1741,3.13869,5,13.11314,13.29927,3.13869,6.27737,9.41606,6.27737,6.83577
t1742,3.14097,5,13.12158,13.30748,3.14097,6.28193,9.4229,6.28193,6.83964
t1743,3.14325,5,13.13002,13.31569,3.14325,6.2865,9.42974,6.2865,6.84352
t1744,3.14553,5,13.13846,13.32391,3.14553,6.29106,9.43659,6.29106,6.8474
t1745,3.14781,5,13.1469,13.33212,3.14781,6.29562,9.44343,6.29562,6.85128
t1746,3.15009,5,13.15534,13.34033,3.15009,6.30018,9.45027,6.30018,6.85516
t1747,3.15237,5,13.16378,13.34854,3.15237,6.30474,9.45712,6.30474,6.85903
t1748,3.15465,5,13.17222,13.35675,3.15465,6.30931,9.46396,6.30931,6.86291
t1749,3.15693,5,13.18066,13.36496,3.15693,6.31387,9.4708,6.31387,6.86679
t1750,3.15922,5,13.1891,13.37318,3.15922,6.31843,9.47765,6.31843,6.87067
t1751,3.1615,5,13.19754,13.38139,3.1615,6.32299,9.48449,6.32299,6.87454
t1752,3.16378,5,13.20598,13.3896,3.16378,6.32755,9.49133,6.32755,6.87842
t1753,3.16606,5,13.21442,13.39781,3.16606,6.33212,9.49818,6.33212,6.8823
t1754,3.16834,5,13.22286,13.40602,3.16834,6.33668,9.50502,6.33668,6.88618
t1755,3.17062,5,13.2313,13.41423,3.17062,6.34124,9.51186,6.34124,6.89005
t1756,3.1729,5,13.23974,13.42245,3.1729,6.3458,9.5187,6.3458,6.89393
t1757,3.17518,5,13.24818,13.43066,3.17518,6.35036,9.52555,6.35036,6.89781
t1758,3.17746,5,13.25661,13.43887,3.17746,6.35493,9.53239,6.35493,6.90169
t1759,3.17974,5,13.26505,13.44708,3.17974,6.35949,9.53923,6.35949,6.90557
t1760,3.18203,5,13.27349,13.45529,3.18203,6.36405,9.54608,6.36405,6.90944
t1761,3.18431,5,13.28193,13.4635,3.18431,6.36861,9.55292,6.36861,6.91332
t1762,3.18659,5,13.29037,13.47172,3.18659,6.37318,9.55976,6.37318,6.9172
t1763,3.18887,5,13.29881,13.47993,3.18887,6.37774,9.56661,6.37774,6.92108
t1764,3.19115,5,13.30725,13.48814,3.19115,6.3823,9.57345,6.3823,6.92495
t1765,3.19343,5,13.31569,13.49635,3.19343,6.38686,9.58029,6.38686,6.92883
t1766,3.19571,5,13.32413,13.50456,3.19571,6.39142,9.58714,6.39142,6.93271
t1767,3.19799,5,13.33257,13.51277,3.19799,6.39599,9.59398,6.39599,6.93659
t1768,3.20027,5,13.34101,13.52099,3.20027,6.40055,9.60082,6.40055,6.94047
t1769,3.20255,5,13.34945,13.5292,3.20255,6.40511,9.60766,6.40511,6.94434
t1770,3.20484,5,13.35789,13.53741,3.20484,6.40967,9.61451,6.40967,6.94822
t1771,3.20712,5,13.36633,13.54562,3.20712,6.41423,9.62135,6.41423,6.9521
t1772,3.2094,5,13.37477,13.55383,3.2094,6.4188,9.62819,6.4188,6.95598
t1773,3.21168,5,13.38321,13.56204,3.21168,6.42336,9.63504,6.42336,6.95985
t1774,3.21396,5,13.39165,13.57026,3.21396,6.42792,9.64188,6.42792,6.96373
t1775,3.21624,5,13.40009,13.57847,3.21624,6.43248,9.64872,6.43248,6.96761
t1776,3.21852,5,13.40853,13.58668,3.21852,6.43704,9.65557,6.43704,6.97149
t1777,3.2208,5,13.41697,13.59489,3.2208,6.44161,9.66241,6.44161,6.97536
t1778,3.22308,5,13.42541,13.6031,3.22308,6.44617,9.66925,6.44617,6.97924
t1779,3.22536,5,13.43385,13.61131,3.22536,6.45073,9.67609,6.45073,6.98312
t1780,3.22765,5,13.44229,13.61953,3.22765,6.45529,9.68294,6.45529,6.987
t1781,3.22993,5,13.45073,13.62774,3.22993,6.45985,9.68978,6.45985,6.99088
t1782,3.23221,5,13.45917,13.63595,3.23221,6.46442,9.69662,6.46442,6.99475
t1783,3.23449,5,13.46761,13.64416,3.23449,6.46898,9.70347,6.46898,6.99863
t1784,3.23677,5,13.47605,13.65237,3.23677,6.47354,9.71031,6.47354,7.00251
t1785,3.23905,5,13.48449,13.66058,3.23905,6.4781,9.71715,6.4781,7.00639
t1786,3.24133,5,13.49293,13.6688,3.24133,6.48266,9.724,6.48266,7.01026
t1787,3.24361,5,13.50137,13.67701,3.24361,6.48723,9.73084,6.48723,7.01414
t1788,3.24589,5,13.50981,13.68522,3.24589,6.49179,9.73768,6.49179,7.01802
t1789,3.24818,5,13.51825,13.69343,3.24818,6.49635,9.74453,6.49635,7.0219
t1790,3.25046,5,13.52669,13.70164,3.25046,6.50091,9.75137,6.50091,7.02578
t1791,3.25274,5,13.53513,13.70985,3.25274,6.50547,9.75821,6.50547,7.02965
t1792,3.25502,5,13.54357,13.71807,3.25502,6.51004,9.76505,6.51004,7.03353
t1793,3.2573,5,13.55201,13.72628,3.2573,6.5146,9.7719,6.5146,7.03741
t1794,3.25958,5,13.56045,13.73449,3.25958,6.51916,9.77874,6.51916,7.04129
t1795,3.26186,5,13.56889,13.7427,3.26186,6.52372,9.78558,6.52372,7.04516
t1796,3.26414,5,13.57733,13.75091,3.26414,6.52828,9.79243,6.52828,7.04904
t1797,3.26642,5,13.58577,13.75912,3.26642,6.53285,9.79927,6.53285,7.05292
t1798,3.2687,5,13.59421,13.76734,3.2687,6.53741,9.80611,6.53741,7.0568
t1799,3.27099,5,13.60265,13.77555,3.27099,6.54197,9.81296,6.54197,7.06068
t1800,3.27327,5,13.61109,13.78376,3.27327,6.54653,9.8198,6.54653,7.06455
t1801,3.27555,5,13.61953,13.79197,3.27555,6.55109,9.82664,6.55109,7.06843
t1802,3.27783,5,13.62797,13.80018,3.27783,6.55566,9.83349,6.55566,7.07231
t1803,3.28011,5,13.63641,13.80839,3.28011,6.56022,9.84033,6.56022,7.07619
t1804,3.28239,5,13.64484,13.81661,3.28239,6.56478,9.84717,6.56478,7.08006
t1805,3.28467,5,13.65328,13.82482,3.28467,6.56934,9.85401,6.56934,7.08394
t1806,3.28695,5,13.66172,13.83303,3.28695,6.57391,9.86086,6.57391,7.08782
t1807,3.28923,5,13.67016,13.84124,3.28923,6.57847,9.8677,6.57847,7.0917
t1808,3.29151,5,13.6786,13.84945,3.29151,6.58303,9.87454,6.58303,7.09557
t1809,3.2938,5,13.68704,13.85766,3.2938,6.58759,9.88139,6.58759,7.09945
t1810,3.29608,5,13.69548,13.86588,3.29608,6.59215,9.88823,6.59215,7.10333
t1811,3.29836,5,13.70392,13.87409,3.29836,6.59672,9.89507,6.59672,7.10721
t1812,3.30064,5,13.71236,13.8823,3.30064,6.60128,9.90192,6.60128,7.11109
t1813,3.30292,5,13.7208,13.89051,3.30292,6.60584,9.90876,6.60584,7.11496
t1814,3.3052,5,13.72924,13.89872,3.3052,6.6104,9.9156,6.6104,7.11884
t1815,3.30748,5,13.73768,13.90693,3.30748,6.61496,9.92245,6.61496,7.12272
t1816,3.30976,5,13.74612,13.91515,3.30976,6.61953,9.92929,6.61953,7.1266
t1817,3.31204,5,13.75456,13.92336,3.31204,6.62409,9.93613,6.62409,7.13047
t1818,3.31432,5,13.763,13.93157,3.31432,6.62865,9.94297,6.62865,7.13435
t1819,3.31661,5,13.77144,13.93978,3.31661,6.63321,9.94982,6.63321,7.13823
t1820,3.31889,5,13.77988,13.94799,3.31889,6.63777,9.95666,6.63777,7.14211
t1821,3.32117,5,13.78832,13.9562,3.32117,6.64234,9.9635,6.64234,7.14599
t1822,3.32345,5,13.79676,13.96442,3.32345,6.6469,9.97035,6.6469,7.14986
t1823,3.32573,5,13.8052,13.97263,3.32573,6.65146,9.97719,6.65146,7.15374
t1824,3.32801,5,13.81364,13.98084,3.32801,6.65602,9.98403,6.65602,7.15762
t1825,3.33029,5,13.82208,13.98905,3.33029,6.66058,9.99088,6.66058,7.1615
t1826,3.33257,5,13.83052,13.99726,3.33257,6.66515,9.99772,6.66515,7.16537
t1827,3.33485,5,13.83896,14.00547,3.33485,6.66971,10.00456,6.66971,7.16925
t1828,3.33714,5,13.8474,14.01369,3.33714,6.67427,10.01141,6.67427,7.17313
t1829,3.33942,5,13.85584,14.0219,3.33942,6.67883,10.01825,6.67883,7.17701
t1830,3.3417,5,13.86428,14.03011,3.3417,6.68339,10.02509,6.68339,7.18089
t1831,3.34398,5,13.87272,14.03832,3.34398,6.68796,10.03193,6.68796,7.18476
t1832,3.34626,5,13.88116,14.04653,3.34626,6.69252,10.03878,6.69252,7.18864
t1833,3.34854,5,13.8896,14.05474,3.34854,6.69708,10.04562,6.69708,7.19252
t1834,3.35082,5,13.89804,14.06296,3.35082,6.70164,10.05246,6.70164,7.1964
t1835,3.3531,5,13.90648,14.07117,3.3531,6.7062,10.05931,6.7062,7.20027
t1836,3.35538,5,13.91492,14.07938,3.35538,6.71077,10.06615,6.71077,7.20415
t1837,3.35766,5,13.92336,14.08759,3.35766,6.71533,10.07299,6.71533,7.20803
t1838,3.35995,5,13.9318,14.0958,3.35995,6.71989,10.07984,6.71989,7.21191
t1839,3.36223,5,13.94024,14.10401,3.36223,6.72445,10.08668,6.72445,7.21578
t1840,3.36451,5,13.94868,14.11223,3.36451,6.72901,10.09352,6.72901,7.21966
t1841,3.36679,5,13.95712,14.12044,3.36679,6.73358,10.10036,6.73358,7.22354
t1842,3.36907,5,13.96556,14.12865,3.36907,6.73814,10.10721,6.73814,7.22742
t1843,3.37135,5,13.974,14.13686,3.37135,6.7427,10.11405,6.7427,7.2313
t1844,3.37363,5,13.98244,14.14507,3.37363,6.74726,10.12089,6.74726,7.23517
t1845,3.37591,5,13.99088,14.15328,3.37591,6.75182,10.12774,6.75182,7.23905
t1846,3.37819,5,13.99932,14.1615,3.37819,6.75639,10.13458,6.75639,7.24293
t1847,3.38047,5,14.00776,14.16971,3.38047,6.76095,10.14142,6.76095,7.24681
t1848,3.38276,5,14.0162,14.17792,3.38276,6.76551,10.14827,6.76551,7.25068
t1849,3.38504,5,14.02464,14.18613,3.38504,6.77007,10.15511,6.77007,7.25456
t1850,3.38732,5,14.03307,14.19434,3.38732,6.77464,10.16195,6.77464,7.25844
t1851,3.3896,5,14.04151,14.20255,3.3896,6.7792,10.1688,6.7792,7.26232
t1852,3.39188,5,14.04995,14.21077,3.39188,6.78376,10.17564,6.78376,7.2662
t1853,3.39416,5,14.05839,14.21898,3.39416,6.78832,10.18248,6.78832,7.27007
t1854,3.39644,5,14.06683,14.22719,3.39644,6.79288,10.18932,6.79288,7.27395
t1855,3.39872,5,14.07527,14.2354,3.39872,6.79745,10.19617,6.79745,7.27783
t1856,3.401,5,14.08371,14.24361,3.401,6.80201,10.20301,6.80201,7.28171
t1857,3.40328,5,14.09215,14.25182,3.40328,6.80657,10.20985,6.80657,7.28558
t1858,3.40557,5,14.10059,14.26004,3.40557,6.81113,10.2167,6.81113,7.28946
t1859,3.40785,5,14.10903,14.26825,3.40785,6.81569,10.22354,6.81569,7.29334
t1860,3.41013,5,14.11747,14.27646,3.41013,6.82026,10.23038,6.82026,7.29722
t1861,3.41241,5,14.12591,14.28467,3.41241,6.82482,10.23723,6.82482,7.30109
t1862,3.41469,5,14.13435,14.29288,3.41469,6.82938,10.24407,6.82938,7.30497
t1863,3.41697,5,14.14279,14.30109,3.41697,6.83394,10.25091,6.83394,7.30885
t1864,3.41925,5,14.15123,14.30931,3.41925,6.8385,10.25776,6.8385,7.31273
t1865,3.42153,5,14.15967,14.31752,3.42153,6.84307,10.2646,6.84307,7.31661
t1866,3.42381,5,14.16811,14.32573,3.42381,6.84763,10.27144,6.84763,7.32048
t1867,3.42609,5,14.17655,14.33394,3.42609,6.85219,10.27828,6.85219,7.32436
t1868,3.42838,5,14.18499,14.34215,3.42838,6.85675,10.28513,6.85675,7.32824
t1869,3.43066,5,14.19343,14.35036,3.43066,6.86131,10.29197,6.86131,7.33212
t1870,3.43294,5,14.20187,14.35858,3.43294,6.86588,10.29881,6.86588,7.33599
t1871,3.43522,5,14.21031,14.36679,3.43522,6.87044,10.30566,6.87044,7.33987
t1872,3.4375,5,14.21875,14.375,3.4375,6.875,10.3125,6.875,7.34375
t1873,3.43978,5,14.22719,14.38321,3.43978,6.87956,10.31934,6.87956,7.34763
t1874,3.44206,5,14.23563,14.39142,3.44206,6.88412,10.32619,6.88412,7.35151
t1875,3.44434,5,14.24407,14.39964,3.44434,6.88869,10.33303,6.88869,7.35538
t1876,3.44662,5,14.25251,14.40785,3.44662,6.89325,10.33987,6.89325,7.35926
t1877,3.44891,5,14.26095,14.41606,3.44891,6.89781,10.34672,6.89781,7.36314
t1878,3.45119,5,14.26939,14.42427,3.45119,6.90237,10.35356,6.90237,7.36702
t1879,3.45347,5,14.27783,14.43248,3.45347,6.90693,10.3604,6.90693,7.37089
t1880,3.45575,5,14.28627,14.44069,3.45575,6.9115,10.36724,6.9115,7.37477
t1881,3.45803,5,14.29471,14.44891,3.45803,6.91606,10.37409,6.91606,7.37865
t1882,3.46031,5,14.30315,14.45712,3.46031,6.92062,10.38093,6.92062,7.38253
t1883,3.46259,5,14.31159,14.46533,3.46259,6.92518,10.38777,6.92518,7.38641
t1884,3.46487,5,14.32003,14.47354,3.46487,6.92974,10.39462,6.92974,7.39028
t1885,3.46715,5,14.32847,14.48175,3.46715,6.93431,10.40146,6.93431,7.39416
t1886,3.46943,5,14.33691,14.48996,3.46943,6.93887,10.4083,6.93887,7.39804
t1887,3.47172,5,14.34535,14.49818,3.47172,6.94343,10.41515,6.94343,7.40192
t1888,3.474,5,14.35379,14.50639,3.474,6.94799,10.42199,6.94799,7.40579
t1889,3.47628,5,14.36223,14.5146,3.47628,6.95255,10.42883,6.95255,7.40967
t1890,3.47856,5,14.37067,14.52281,3.47856,6.95712,10.43568,6.95712,7.41355
t1891,3.48084,5,14.37911,14.53102,3.48084,6.96168,10.44252,6.96168,7.41743
t1892,3.48312,5,14.38755,14.53923,3.48312,6.96624,10.44936,6.96624,7.4213
t1893,3.4854,5,14.39599,14.54745,3.4854,6.9708,10.4562,6.9708,7.42518
t1894,3.48768,5,14.40443,14.55566,3.48768,6.97536,10.46305,6.97536,7.42906
t1895,3.48996,5,14.41286,14.56387,3.48996,6.97993,10.46989,6.97993,7.43294
t1896,3.49224,5,14.4213,14.57208,3.49224,6.98449,10.47673,6.98449,7.43682
t1897,3.49453,5,14.42974,14.58029,3.49453,6.98905,10.48358,6.98905,7.44069
t1898,3.49681,5,14.43818,14.5885,3.49681,6.99361,10.49042,6.99361,7.44457
t1899,3.49909,5,14.44662,14.59672,3.49909,6.99818,10.49726,6.99818,7.44845
t1900,3.50137,5,14.45506,14.60493,3.50137,7.00274,10.50411,7.00274,7.45233
t1901,3.50365,5,14.4635,14.61314,3.50365,7.0073,10.51095,7.0073,7.4562
t1902,3.50593,5,14.47194,14.62135,3.50593,7.01186,10.51779,7.01186,7.46008
t1903,3.50821,5,14.48038,14.62956,3.50821,7.01642,10.52464,7.01642,7.46396
t1904,3.51049,5,14.48882,14.63777,3.51049,7.02099,10.53148,7.02099,7.46784
t1905,3.51277,5,14.49726,14.64599,3.51277,7.02555,10.53832,7.02555,7.47172
t1906,3.51505,5,14.5057,14.6542,3.51505,7.03011,10.54516,7.03011,7.47559
t1907,3.51734,5,14.51414,14.66241,3.51734,7.03467,10.55201,7.03467,7.47947
t1908,3.51962,5,14.52258,14.67062,3.51962,7.03923,10.55885,7.03923,7.48335
t1909,3.5219,5,14.53102,14.67883,3.5219,7.0438,10.56569,7.0438,7.48723
t1910,3.52418,5,14.53946,14.68704,3.52418,7.04836,10.57254,7.04836,7.4911
t1911,3.52646,5,14.5479,14.69526,3.52646,7.05292,10.57938,7.05292,7.49498
t1912,3.52874,5,14.55634,14.70347,3.52874,7.05748,10.58622,7.05748,7.49886
t1913,3.53102,5,14.56478,14.71168,3.53102,7.06204,10.59307,7.06204,7.50274
t1914,3.5333,5,14.57322,14.71989,3.5333,7.06661,10.59991,7.06661,7.50661
t1915,3.53558,5,14.58166,14.7281,3.53558,7.07117,10.60675,7.07117,7.51049
t1916,3.53786,5,14.5901,14.73631,3.53786,7.07573,10.61359,7.07573,7.51437
t1917,3.54015,5,14.59854,14.74453,3.54015,7.08029,10.62044,7.08029,7.51825
t1918,3.54243,5,14.60698,14.75274,3.54243,7.08485,10.62728,7.08485,7.52213
t1919,3.54471,5,14.61542,14.76095,3.54471,7.08942,10.63412,7.08942,7.526
t1920,3.54699,5,14.62386,14.76916,3.54699,7.09398,10.64097,7.09398,7.52988
t1921,3.54927,5,14.6323,14.77737,3.54927,7.09854,10.64781,7.09854,7.53376
t1922,3.55155,5,14.64074,14.78558,3.55155,7.1031,10.65465,7.1031,7.53764
t1923,3.55383,5,14.64918,14.7938,3.55383,7.10766,10.6615,7.10766,7.54151
t1924,3.55611,5,14.65762,14.80201,3.55611,7.11223,10.66834,7.11223,7.54539
t1925,3.55839,5,14.66606,14.81022,3.55839,7.11679,10.67518,7.11679,7.54927
t1926,3.56068,5,14.6745,14.81843,3.56068,7.12135,10.68203,7.12135,7.55315
t1927,3.56296,5,14.68294,14.82664,3.56296,7.12591,10.68887,7.12591,7.55703
t1928,3.56524,5,14.69138,14.83485,3.56524,7.13047,10.69571,7.13047,7.5609
t1929,3.56752,5,14.69982,14.84307,3.56752,7.13504,10.70255,7.13504,7.56478
t1930,3.5698,5,14.70826,14.85128,3.5698,7.1396,10.7094,7.1396,7.56866
t1931,3.57208,5,14.7167,14.85949,3.57208,7.14416,10.71624,7.14416,7.57254
t1932,3.57436,5,14.72514,14.8677,3.57436,7.14872,10.72308,7.14872,7.57641
t1933,3.57664,5,14.73358,14.87591,3.57664,7.15328,10.72993,7.15328,7.58029
t1934,3.57892,5,14.74202,14.88412,3.57892,7.15785,10.73677,7.15785,7.58417
t1935,3.5812,5,14.75046,14.89234,3.5812,7.16241,10.74361,7.16241,7.58805
t1936,3.58349,5,14.7589,14.90055,3.58349,7.16697,10.75046,7.16697,7.59193
t1937,3.58577,5,14.76734,14.90876,3.58577,7.17153,10.7573,7.17153,7.5958
t1938,3.58805,5,14.77578,14.91697,3.58805,7.17609,10.76414,7.17609,7.59968
t1939,3.59033,5,14.78422,14.92518,3.59033,7.18066,10.77099,7.18066,7.60356
t1940,3.59261,5,14.79266,14.93339,3.59261,7.18522,10.77783,7.18522,7.60744
t1941,3.59489,5,14.80109,14.94161,3.59489,7.18978,10.78467,7.18978,7.61131
t1942,3.59717,5,14.80953,14.94982,3.59717,7.19434,10.79151,7.19434,7.61519
t1943,3.59945,5,14.81797,14.95803,3.59945,7.19891,10.79836,7.19891,7.61907
t1944,3.60173,5,14.82641,14.96624,3.60173,7.20347,10.8052,7.20347,7.62295
t1945,3.60401,5,14.83485,14.97445,3.60401,7.20803,10.81204,7.20803,7.62682
t1946,3.6063,5,14.84329,14.98266,3.6063,7.21259,10.81889,7.21259,7.6307
