DATA,,,,,,,,
key,data,,,,,,,
token_name,Oxygen,,,,,,,
token_symbol,OXY,,,,,,,
start_date,01/12/2021,,,,,,,
start_tokens,10000000000,,,,,,,
emission_schedule,1D,,,,,,,
emission_type,linear_unlock,,,,,,,
emission_incentive,,,,,,,,
DISTRIBUTION,,,,,,,,
entity,Community Fund,Team,Serum Ecosystem Incentives,Maps Ecosystem Incentives,Product and Tech Growth,Private Sale,IEO,Partners
type,percentage,percentage,percentage,percentage,percentage,percentage,percentage,percentage
group,ecosystem,team_advisors,ecosystem,ecosystem,team_advisors,investors,public,team_advisors
emission,unlock,unlock,unlock,unlock,unlock,unlock,unlock,unlock
allocation,20,10,15,10,25,10,2,8.00
t1547,12.946331,6.473165,10.238773,6.473165,19.180723,6.473165,2.000000,5.178532
t1548,12.957284,6.478642,10.246166,6.478642,19.189759,6.478642,2.000000,5.182913
t1549,12.968237,6.484118,10.253560,6.484118,19.198795,6.484118,2.000000,5.187295
t1550,12.979189,6.489595,10.260953,6.489595,19.207831,6.489595,2.000000,5.191676
t1551,12.990142,6.495071,10.268346,6.495071,19.216867,6.495071,2.000000,5.196057
t1552,13.001095,6.500548,10.275739,6.500548,19.225904,6.500548,2.000000,5.200438
t1553,13.012048,6.506024,10.283133,6.506024,19.234940,6.506024,2.000000,5.204819
t1554,13.023001,6.511501,10.290526,6.511501,19.243976,6.511501,2.000000,5.209200
t1555,13.033954,6.516977,10.297919,6.516977,19.253012,6.516977,2.000000,5.213582
t1556,13.044907,6.522453,10.305312,6.522453,19.262048,6.522453,2.000000,5.217963
t1557,13.055860,6.527930,10.312705,6.527930,19.271084,6.527930,2.000000,5.222344
t1558,13.066813,6.533406,10.320099,6.533406,19.280120,6.533406,2.000000,5.226725
t1559,13.077766,6.538883,10.327492,6.538883,19.289157,6.538883,2.000000,5.231106
t1560,13.088719,6.544359,10.334885,6.544359,19.298193,6.544359,2.000000,5.235487
t1561,13.099671,6.549836,10.342278,6.549836,19.307229,6.549836,2.000000,5.239869
t1562,13.110624,6.555312,10.349671,6.555312,19.316265,6.555312,2.000000,5.244250
t1563,13.121577,6.560789,10.357065,6.560789,19.325301,6.560789,2.000000,5.248631
t1564,13.132530,6.566265,10.364458,6.566265,19.334337,6.566265,2.000000,5.253012
t1565,13.143483,6.571742,10.371851,6.571742,19.343373,6.571742,2.000000,5.257393
t1566,13.154436,6.577218,10.379244,6.577218,19.352410,6.577218,2.000000,5.261774
t1567,13.165389,6.582694,10.386637,6.582694,19.361446,6.582694,2.000000,5.266156
t1568,13.176342,6.588171,10.394031,6.588171,19.370482,6.588171,2.000000,5.270537
t1569,13.187295,6.593647,10.401424,6.593647,19.379518,6.593647,2.000000,5.274918
t1570,13.198248,6.599124,10.408817,6.599124,19.388554,6.599124,2.000000,5.279299
t1571,13.209200,6.604600,10.416210,6.604600,19.397590,6.604600,2.000000,5.283680
t1572,13.220153,6.610077,10.423604,6.610077,19.406627,6.610077,2.000000,5.288061
t1573,13.231106,6.615553,10.430997,6.615553,19.415663,6.615553,2.000000,5.292442
t1574,13.242059,6.621030,10.438390,6.621030,19.424699,6.621030,2.000000,5.296824
t1575,13.253012,6.626506,10.445783,6.626506,19.433735,6.626506,2.000000,5.301205
t1576,13.263965,6.631982,10.453176,6.631982,19.442771,6.631982,2.000000,5.305586
t1577,13.274918,6.637459,10.460570,6.637459,19.451807,6.637459,2.000000,5.309967
t1578,13.285871,6.642935,10.467963,6.642935,19.460843,6.642935,2.000000,5.314348
t1579,13.296824,6.648412,10.475356,6.648412,19.469880,6.648412,2.000000,5.318729
t1580,13.307777,6.653888,10.482749,6.653888,19.478916,6.653888,2.000000,5.323111
t1581,13.318729,6.659365,10.490142,6.659365,19.487952,6.659365,2.000000,5.327492
t1582,13.329682,6.664841,10.497536,6.664841,19.496988,6.664841,2.000000,5.331873
t1583,13.340635,6.670318,10.504929,6.670318,19.506024,6.670318,2.000000,5.336254
t1584,13.351588,6.675794,10.512322,6.675794,19.515060,6.675794,2.000000,5.340635
t1585,13.362541,6.681271,10.519715,6.681271,19.524096,6.681271,2.000000,5.345016
t1586,13.373494,6.686747,10.527108,6.686747,19.533133,6.686747,2.000000,5.349398
t1587,13.384447,6.692223,10.534502,6.692223,19.542169,6.692223,2.000000,5.353779
t1588,13.395400,6.697700,10.541895,6.697700,19.551205,6.697700,2.000000,5.358160
t1589,13.406353,6.703176,10.549288,6.703176,19.560241,6.703176,2.000000,5.362541
t1590,13.417306,6.708653,10.556681,6.708653,19.569277,6.708653,2.000000,5.366922
t1591,13.428258,6.714129,10.564074,6.714129,19.578313,6.714129,2.000000,5.371303
t1592,13.439211,6.719606,10.571468,6.719606,19.587349,6.719606,2.000000,5.375685
t1593,13.450164,6.725082,10.578861,6.725082,19.596386,6.725082,2.000000,5.380066
t1594,13.461117,6.730559,10.586254,6.730559,19.605422,6.730559,2.000000,5.384447
t1595,13.472070,6.736035,10.593647,6.736035,19.614458,6.736035,2.000000,5.388828
t1596,13.483023,6.741512,10.601041,6.741512,19.623494,6.741512,2.000000,5.393209
t1597,13.493976,6.746988,10.608434,6.746988,19.632530,6.746988,2.000000,5.397590
t1598,13.504929,6.752464,10.615827,6.752464,19.641566,6.752464,2.000000,5.401972
t1599,13.515882,6.757941,10.623220,6.757941,19.650602,6.757941,2.000000,5.406353
t1600,13.526835,6.763417,10.630613,6.763417,19.659639,6.763417,2.000000,5.410734
t1601,13.537788,6.768894,10.638007,6.768894,19.668675,6.768894,2.000000,5.415115
t1602,13.548740,6.774370,10.645400,6.774370,19.677711,6.774370,2.000000,5.419496
t1603,13.559693,6.779847,10.652793,6.779847,19.686747,6.779847,2.000000,5.423877
t1604,13.570646,6.785323,10.660186,6.785323,19.695783,6.785323,2.000000,5.428258
t1605,13.581599,6.790800,10.667579,6.790800,19.704819,6.790800,2.000000,5.432640
t1606,13.592552,6.796276,10.674973,6.796276,19.713855,6.796276,2.000000,5.437021
t1607,13.603505,6.801752,10.682366,6.801752,19.722892,6.801752,2.000000,5.441402
t1608,13.614458,6.807229,10.689759,6.807229,19.731928,6.807229,2.000000,5.445783
t1609,13.625411,6.812705,10.697152,6.812705,19.740964,6.812705,2.000000,5.450164
t1610,13.636364,6.818182,10.704545,6.818182,19.750000,6.818182,2.000000,5.454545
t1611,13.647317,6.823658,10.711939,6.823658,19.759036,6.823658,2.000000,5.458927
t1612,13.658269,6.829135,10.719332,6.829135,19.768072,6.829135,2.000000,5.463308
t1613,13.669222,6.834611,10.726725,6.834611,19.777108,6.834611,2.000000,5.467689
t1614,13.680175,6.840088,10.734118,6.840088,19.786145,6.840088,2.000000,5.472070
t1615,13.691128,6.845564,10.741512,6.845564,19.795181,6.845564,2.000000,5.476451
t1616,13.702081,6.851041,10.748905,6.851041,19.804217,6.851041,2.000000,5.480832
t1617,13.713034,6.856517,10.756298,6.856517,19.813253,6.856517,2.000000,5.485214
t1618,13.723987,6.861993,10.763691,6.861993,19.822289,6.861993,2.000000,5.489595
t1619,13.734940,6.867470,10.771084,6.867470,19.831325,6.867470,2.000000,5.493976
t1620,13.745893,6.872946,10.778478,6.872946,19.840361,6.872946,2.000000,5.498357
t1621,13.756846,6.878423,10.785871,6.878423,19.849398,6.878423,2.000000,5.502738
t1622,13.767798,6.883899,10.793264,6.883899,19.858434,6.883899,2.000000,5.507119
t1623,13.778751,6.889376,10.800657,6.889376,19.867470,6.889376,2.000000,5.511501
t1624,13.789704,6.894852,10.808050,6.894852,19.876506,6.894852,2.000000,5.515882
t1625,13.800657,6.900329,10.815444,6.900329,19.885542,6.900329,2.000000,5.520263
t1626,13.811610,6.905805,10.822837,6.905805,19.894578,6.905805,2.000000,5.524644
t1627,13.822563,6.911281,10.830230,6.911281,19.903614,6.911281,2.000000,5.529025
t1628,13.833516,6.916758,10.837623,6.916758,19.912651,6.916758,2.000000,5.533406
t1629,13.844469,6.922234,10.845016,6.922234,19.921687,6.922234,2.000000,5.537788
t1630,13.855422,6.927711,10.852410,6.927711,19.930723,6.927711,2.000000,5.542169
t1631,13.866375,6.933187,10.859803,6.933187,19.939759,6.933187,2.000000,5.546550
t1632,13.877327,6.938664,10.867196,6.938664,19.948795,6.938664,2.000000,5.550931
t1633,13.888280,6.944140,10.874589,6.944140,19.957831,6.944140,2.000000,5.555312
t1634,13.899233,6.949617,10.881982,6.949617,19.966867,6.949617,2.000000,5.559693
t1635,13.910186,6.955093,10.889376,6.955093,19.975904,6.955093,2.000000,5.564074
t1636,13.921139,6.960570,10.896769,6.960570,19.984940,6.960570,2.000000,5.568456
t1637,13.932092,6.966046,10.904162,6.966046,19.993976,6.966046,2.000000,5.572837
t1638,13.943045,6.971522,10.911555,6.971522,20.003012,6.971522,2.000000,5.577218
t1639,13.953998,6.976999,10.918949,6.976999,20.012048,6.976999,2.000000,5.581599
t1640,13.964951,6.982475,10.926342,6.982475,20.021084,6.982475,2.000000,5.585980
t1641,13.975904,6.987952,10.933735,6.987952,20.030120,6.987952,2.000000,5.590361
t1642,13.986857,6.993428,10.941128,6.993428,20.039157,6.993428,2.000000,5.594743
t1643,13.997809,6.998905,10.948521,6.998905,20.048193,6.998905,2.000000,5.599124
t1644,14.008762,7.004381,10.955915,7.004381,20.057229,7.004381,2.000000,5.603505
t1645,14.019715,7.009858,10.963308,7.009858,20.066265,7.009858,2.000000,5.607886
t1646,14.030668,7.015334,10.970701,7.015334,20.075301,7.015334,2.000000,5.612267
t1647,14.041621,7.020811,10.978094,7.020811,20.084337,7.020811,2.000000,5.616648
t1648,14.052574,7.026287,10.985487,7.026287,20.093373,7.026287,2.000000,5.621030
t1649,14.063527,7.031763,10.992881,7.031763,20.102410,7.031763,2.000000,5.625411
t1650,14.074480,7.037240,11.000274,7.037240,20.111446,7.037240,2.000000,5.629792
t1651,14.085433,7.042716,11.007667,7.042716,20.120482,7.042716,2.000000,5.634173
t1652,14.096386,7.048193,11.015060,7.048193,20.129518,7.048193,2.000000,5.638554
t1653,14.107338,7.053669,11.022453,7.053669,20.138554,7.053669,2.000000,5.642935
t1654,14.118291,7.059146,11.029847,7.059146,20.147590,7.059146,2.000000,5.647317
t1655,14.129244,7.064622,11.037240,7.064622,20.156627,7.064622,2.000000,5.651698
t1656,14.140197,7.070099,11.044633,7.070099,20.165663,7.070099,2.000000,5.656079
t1657,14.151150,7.075575,11.052026,7.075575,20.174699,7.075575,2.000000,5.660460
t1658,14.162103,7.081051,11.059419,7.081051,20.183735,7.081051,2.000000,5.664841
t1659,14.173056,7.086528,11.066813,7.086528,20.192771,7.086528,2.000000,5.669222
t1660,14.184009,7.092004,11.074206,7.092004,20.201807,7.092004,2.000000,5.673604
t1661,14.194962,7.097481,11.081599,7.097481,20.210843,7.097481,2.000000,5.677985
t1662,14.205915,7.102957,11.088992,7.102957,20.219880,7.102957,2.000000,5.682366
t1663,14.216867,7.108434,11.096386,7.108434,20.228916,7.108434,2.000000,5.686747
t1664,14.227820,7.113910,11.103779,7.113910,20.237952,7.113910,2.000000,5.691128
t1665,14.238773,7.119387,11.111172,7.119387,20.246988,7.119387,2.000000,5.695509
t1666,14.249726,7.124863,11.118565,7.124863,20.256024,7.124863,2.000000,5.699890
t1667,14.260679,7.130340,11.125958,7.130340,20.265060,7.130340,2.000000,5.704272
t1668,14.271632,7.135816,11.133352,7.135816,20.274096,7.135816,2.000000,5.708653
t1669,14.282585,7.141292,11.140745,7.141292,20.283133,7.141292,2.000000,5.713034
t1670,14.293538,7.146769,11.148138,7.146769,20.292169,7.146769,2.000000,5.717415
t1671,14.304491,7.152245,11.155531,7.152245,20.301205,7.152245,2.000000,5.721796
t1672,14.315444,7.157722,11.162924,7.157722,20.310241,7.157722,2.000000,5.726177
t1673,14.326396,7.163198,11.170318,7.163198,20.319277,7.163198,2.000000,5.730559
t1674,14.337349,7.168675,11.177711,7.168675,20.328313,7.168675,2.000000,5.734940
t1675,14.348302,7.174151,11.185104,7.174151,20.337349,7.174151,2.000000,5.739321
t1676,14.359255,7.179628,11.192497,7.179628,20.346386,7.179628,2.000000,5.743702
t1677,14.370208,7.185104,11.199890,7.185104,20.355422,7.185104,2.000000,5.748083
t1678,14.381161,7.190581,11.207284,7.190581,20.364458,7.190581,2.000000,5.752464
t1679,14.392114,7.196057,11.214677,7.196057,20.373494,7.196057,2.000000,5.756846
t1680,14.403067,7.201533,11.222070,7.201533,20.382530,7.201533,2.000000,5.761227
t1681,14.414020,7.207010,11.229463,7.207010,20.391566,7.207010,2.000000,5.765608
t1682,14.424973,7.212486,11.236857,7.212486,20.400602,7.212486,2.000000,5.769989
t1683,14.435926,7.217963,11.244250,7.217963,20.409639,7.217963,2.000000,5.774370
t1684,14.446878,7.223439,11.251643,7.223439,20.418675,7.223439,2.000000,5.778751
t1685,14.457831,7.228916,11.259036,7.228916,20.427711,7.228916,2.000000,5.783133
t1686,14.468784,7.234392,11.266429,7.234392,20.436747,7.234392,2.000000,5.787514
t1687,14.479737,7.239869,11.273823,7.239869,20.445783,7.239869,2.000000,5.791895
t1688,14.490690,7.245345,11.281216,7.245345,20.454819,7.245345,2.000000,5.796276
t1689,14.501643,7.250821,11.288609,7.250821,20.463855,7.250821,2.000000,5.800657
t1690,14.512596,7.256298,11.296002,7.256298,20.472892,7.256298,2.000000,5.805038
t1691,14.523549,7.261774,11.303395,7.261774,20.481928,7.261774,2.000000,5.809419
t1692,14.534502,7.267251,11.310789,7.267251,20.490964,7.267251,2.000000,5.813801
t1693,14.545455,7.272727,11.318182,7.272727,20.500000,7.272727,2.000000,5.818182
t1694,14.556407,7.278204,11.325575,7.278204,20.509036,7.278204,2.000000,5.822563
t1695,14.567360,7.283680,11.332968,7.283680,20.518072,7.283680,2.000000,5.826944
t1696,14.578313,7.289157,11.340361,7.289157,20.527108,7.289157,2.000000,5.831325
t1697,14.589266,7.294633,11.347755,7.294633,20.536145,7.294633,2.000000,5.835706
t1698,14.600219,7.300110,11.355148,7.300110,20.545181,7.300110,2.000000,5.840088
t1699,14.611172,7.305586,11.362541,7.305586,20.554217,7.305586,2.000000,5.844469
t1700,14.622125,7.311062,11.369934,7.311062,20.563253,7.311062,2.000000,5.848850
t1701,14.633078,7.316539,11.377327,7.316539,20.572289,7.316539,2.000000,5.853231
t1702,14.644031,7.322015,11.384721,7.322015,20.581325,7.322015,2.000000,5.857612
t1703,14.654984,7.327492,11.392114,7.327492,20.590361,7.327492,2.000000,5.861993
t1704,14.665936,7.332968,11.399507,7.332968,20.599398,7.332968,2.000000,5.866375
t1705,14.676889,7.338445,11.406900,7.338445,20.608434,7.338445,2.000000,5.870756
t1706,14.687842,7.343921,11.414294,7.343921,20.617470,7.343921,2.000000,5.875137
t1707,14.698795,7.349398,11.421687,7.349398,20.626506,7.349398,2.000000,5.879518
t1708,14.709748,7.354874,11.429080,7.354874,20.635542,7.354874,2.000000,5.883899
t1709,14.720701,7.360350,11.436473,7.360350,20.644578,7.360350,2.000000,5.888280
t1710,14.731654,7.365827,11.443866,7.365827,20.653614,7.365827,2.000000,5.892662
t1711,14.742607,7.371303,11.451260,7.371303,20.662651,7.371303,2.000000,5.897043
t1712,14.753560,7.376780,11.458653,7.376780,20.671687,7.376780,2.000000,5.901424
t1713,14.764513,7.382256,11.466046,7.382256,20.680723,7.382256,2.000000,5.905805
t1714,14.775465,7.387733,11.473439,7.387733,20.689759,7.387733,2.000000,5.910186
t1715,14.786418,7.393209,11.480832,7.393209,20.698795,7.393209,2.000000,5.914567
t1716,14.797371,7.398686,11.488226,7.398686,20.707831,7.398686,2.000000,5.918949
t1717,14.808324,7.404162,11.495619,7.404162,20.716867,7.404162,2.000000,5.923330
t1718,14.819277,7.409639,11.503012,7.409639,20.725904,7.409639,2.000000,5.927711
t1719,14.830230,7.415115,11.510405,7.415115,20.734940,7.415115,2.000000,5.932092
t1720,14.841183,7.420591,11.517798,7.420591,20.743976,7.420591,2.000000,5.936473
t1721,14.852136,7.426068,11.525192,7.426068,20.753012,7.426068,2.000000,5.940854
t1722,14.863089,7.431544,11.532585,7.431544,20.762048,7.431544,2.000000,5.945235
t1723,14.874042,7.437021,11.539978,7.437021,20.771084,7.437021,2.000000,5.949617
t1724,14.884995,7.442497,11.547371,7.442497,20.780120,7.442497,2.000000,5.953998
t1725,14.895947,7.447974,11.554765,7.447974,20.789157,7.447974,2.000000,5.958379
t1726,14.906900,7.453450,11.562158,7.453450,20.798193,7.453450,2.000000,5.962760
t1727,14.917853,7.458927,11.569551,7.458927,20.807229,7.458927,2.000000,5.967141
t1728,14.928806,7.464403,11.576944,7.464403,20.816265,7.464403,2.000000,5.971522
t1729,14.939759,7.469880,11.584337,7.469880,20.825301,7.469880,2.000000,5.975904
t1730,14.950712,7.475356,11.591731,7.475356,20.834337,7.475356,2.000000,5.980285
t1731,14.961665,7.480832,11.599124,7.480832,20.843373,7.480832,2.000000,5.984666
t1732,14.972618,7.486309,11.606517,7.486309,20.852410,7.486309,2.000000,5.989047
t1733,14.983571,7.491785,11.613910,7.491785,20.861446,7.491785,2.000000,5.993428
t1734,14.994524,7.497262,11.621303,7.497262,20.870482,7.497262,2.000000,5.997809
t1735,15.005476,7.502738,11.628697,7.502738,20.879518,7.502738,2.000000,6.002191
t1736,15.016429,7.508215,11.636090,7.508215,20.888554,7.508215,2.000000,6.006572
t1737,15.027382,7.513691,11.643483,7.513691,20.897590,7.513691,2.000000,6.010953
t1738,15.038335,7.519168,11.650876,7.519168,20.906627,7.519168,2.000000,6.015334
t1739,15.049288,7.524644,11.658269,7.524644,20.915663,7.524644,2.000000,6.019715
t1740,15.060241,7.530120,11.665663,7.530120,20.924699,7.530120,2.000000,6.024096
t1741,15.071194,7.535597,11.673056,7.535597,20.933735,7.535597,2.000000,6.028478
t1742,15.082147,7.541073,11.680449,7.541073,20.942771,7.541073,2.000000,6.032859
t1743,15.093100,7.546550,11.687842,7.546550,20.951807,7.546550,2.000000,6.037240
t1744,15.104053,7.552026,11.695235,7.552026,20.960843,7.552026,2.000000,6.041621
t1745,15.115005,7.557503,11.702629,7.557503,20.969880,7.557503,2.000000,6.046002
t1746,15.125958,7.562979,11.710022,7.562979,20.978916,7.562979,2.000000,6.050383
t1747,15.136911,7.568456,11.717415,7.568456,20.987952,7.568456,2.000000,6.054765
t1748,15.147864,7.573932,11.724808,7.573932,20.996988,7.573932,2.000000,6.059146
t1749,15.158817,7.579409,11.732202,7.579409,21.006024,7.579409,2.000000,6.063527
t1750,15.169770,7.584885,11.739595,7.584885,21.015060,7.584885,2.000000,6.067908
t1751,15.180723,7.590361,11.746988,7.590361,21.024096,7.590361,2.000000,6.072289
t1752,15.191676,7.595838,11.754381,7.595838,21.033133,7.595838,2.000000,6.076670
t1753,15.202629,7.601314,11.761774,7.601314,21.042169,7.601314,2.000000,6.081051
t1754,15.213582,7.606791,11.769168,7.606791,21.051205,7.606791,2.000000,6.085433
t1755,15.224535,7.612267,11.776561,7.612267,21.060241,7.612267,2.000000,6.089814
t1756,15.235487,7.617744,11.783954,7.617744,21.069277,7.617744,2.000000,6.094195
t1757,15.246440,7.623220,11.791347,7.623220,21.078313,7.623220,2.000000,6.098576
t1758,15.257393,7.628697,11.798740,7.628697,21.087349,7.628697,2.000000,6.102957
t1759,15.268346,7.634173,11.806134,7.634173,21.096386,7.634173,2.000000,6.107338
t1760,15.279299,7.639650,11.813527,7.639650,21.105422,7.639650,2.000000,6.111720
t1761,15.290252,7.645126,11.820920,7.645126,21.114458,7.645126,2.000000,6.116101
t1762,15.301205,7.650602,11.828313,7.650602,21.123494,7.650602,2.000000,6.120482
t1763,15.312158,7.656079,11.835706,7.656079,21.132530,7.656079,2.000000,6.124863
t1764,15.323111,7.661555,11.843100,7.661555,21.141566,7.661555,2.000000,6.129244
t1765,15.334064,7.667032,11.850493,7.667032,21.150602,7.667032,2.000000,6.133625
t1766,15.345016,7.672508,11.857886,7.672508,21.159639,7.672508,2.000000,6.138007
t1767,15.355969,7.677985,11.865279,7.677985,21.168675,7.677985,2.000000,6.142388
t1768,15.366922,7.683461,11.872673,7.683461,21.177711,7.683461,2.000000,6.146769
t1769,15.377875,7.688938,11.880066,7.688938,21.186747,7.688938,2.000000,6.151150
t1770,15.388828,7.694414,11.887459,7.694414,21.195783,7.694414,2.000000,6.155531
t1771,15.399781,7.699890,11.894852,7.699890,21.204819,7.699890,2.000000,6.159912
t1772,15.410734,7.705367,11.902245,7.705367,21.213855,7.705367,2.000000,6.164294
t1773,15.421687,7.710843,11.909639,7.710843,21.222892,7.710843,2.000000,6.168675
t1774,15.432640,7.716320,11.917032,7.716320,21.231928,7.716320,2.000000,6.173056
t1775,15.443593,7.721796,11.924425,7.721796,21.240964,7.721796,2.000000,6.177437
t1776,15.454545,7.727273,11.931818,7.727273,21.250000,7.727273,2.000000,6.181818
t1777,15.465498,7.732749,11.939211,7.732749,21.259036,7.732749,2.000000,6.186199
t1778,15.476451,7.738226,11.946605,7.738226,21.268072,7.738226,2.000000,6.190581
t1779,15.487404,7.743702,11.953998,7.743702,21.277108,7.743702,2.000000,6.194962
t1780,15.498357,7.749179,11.961391,7.749179,21.286145,7.749179,2.000000,6.199343
t1781,15.509310,7.754655,11.968784,7.754655,21.295181,7.754655,2.000000,6.203724
t1782,15.520263,7.760131,11.976177,7.760131,21.304217,7.760131,2.000000,6.208105
t1783,15.531216,7.765608,11.983571,7.765608,21.313253,7.765608,2.000000,6.212486
t1784,15.542169,7.771084,11.990964,7.771084,21.322289,7.771084,2.000000,6.216867
t1785,15.553122,7.776561,11.998357,7.776561,21.331325,7.776561,2.000000,6.221249
t1786,15.564074,7.782037,12.005750,7.782037,21.340361,7.782037,2.000000,6.225630
t1787,15.575027,7.787514,12.013143,7.787514,21.349398,7.787514,2.000000,6.230011
t1788,15.585980,7.792990,12.020537,7.792990,21.358434,7.792990,2.000000,6.234392
t1789,15.596933,7.798467,12.027930,7.798467,21.367470,7.798467,2.000000,6.238773
t1790,15.607886,7.803943,12.035323,7.803943,21.376506,7.803943,2.000000,6.243154
t1791,15.618839,7.809419,12.042716,7.809419,21.385542,7.809419,2.000000,6.247536
t1792,15.629792,7.814896,12.050110,7.814896,21.394578,7.814896,2.000000,6.251917
t1793,15.640745,7.820372,12.057503,7.820372,21.403614,7.820372,2.000000,6.256298
t1794,15.651698,7.825849,12.064896,7.825849,21.412651,7.825849,2.000000,6.260679
t1795,15.662651,7.831325,12.072289,7.831325,21.421687,7.831325,2.000000,6.265060
t1796,15.673604,7.836802,12.079682,7.836802,21.430723,7.836802,2.000000,6.269441
t1797,15.684556,7.842278,12.087076,7.842278,21.439759,7.842278,2.000000,6.273823
t1798,15.695509,7.847755,12.094469,7.847755,21.448795,7.847755,2.000000,6.278204
t1799,15.706462,7.853231,12.101862,7.853231,21.457831,7.853231,2.000000,6.282585
t1800,15.717415,7.858708,12.109255,7.858708,21.466867,7.858708,2.000000,6.286966
t1801,15.728368,7.864184,12.116648,7.864184,21.475904,7.864184,2.000000,6.291347
t1802,15.739321,7.869660,12.124042,7.869660,21.484940,7.869660,2.000000,6.295728
t1803,15.750274,7.875137,12.131435,7.875137,21.493976,7.875137,2.000000,6.300110
t1804,15.761227,7.880613,12.138828,7.880613,21.503012,7.880613,2.000000,6.304491
t1805,15.772180,7.886090,12.146221,7.886090,21.512048,7.886090,2.000000,6.308872
t1806,15.783133,7.891566,12.153614,7.891566,21.521084,7.891566,2.000000,6.313253
t1807,15.794085,7.897043,12.161008,7.897043,21.530120,7.897043,2.000000,6.317634
t1808,15.805038,7.902519,12.168401,7.902519,21.539157,7.902519,2.000000,6.322015
t1809,15.815991,7.907996,12.175794,7.907996,21.548193,7.907996,2.000000,6.326396
t1810,15.826944,7.913472,12.183187,7.913472,21.557229,7.913472,2.000000,6.330778
t1811,15.837897,7.918949,12.190581,7.918949,21.566265,7.918949,2.000000,6.335159
t1812,15.848850,7.924425,12.197974,7.924425,21.575301,7.924425,2.000000,6.339540
t1813,15.859803,7.929901,12.205367,7.929901,21.584337,7.929901,2.000000,6.343921
t1814,15.870756,7.935378,12.212760,7.935378,21.593373,7.935378,2.000000,6.348302
t1815,15.881709,7.940854,12.220153,7.940854,21.602410,7.940854,2.000000,6.352683
t1816,15.892662,7.946331,12.227547,7.946331,21.611446,7.946331,2.000000,6.357065
t1817,15.903614,7.951807,12.234940,7.951807,21.620482,7.951807,2.000000,6.361446
t1818,15.914567,7.957284,12.242333,7.957284,21.629518,7.957284,2.000000,6.365827
t1819,15.925520,7.962760,12.249726,7.962760,21.638554,7.962760,2.000000,6.370208
t1820,15.936473,7.968237,12.257119,7.968237,21.647590,7.968237,2.000000,6.374589
t1821,15.947426,7.973713,12.264513,7.973713,21.656627,7.973713,2.000000,6.378970
t1822,15.958379,7.979189,12.271906,7.979189,21.665663,7.979189,2.000000,6.383352
t1823,15.969332,7.984666,12.279299,7.984666,21.674699,7.984666,2.000000,6.387733
t1824,15.980285,7.990142,12.286692,7.990142,21.683735,7.990142,2.000000,6.392114
t1825,15.991238,7.995619,12.294085,7.995619,21.692771,7.995619,2.000000,6.396495
t1826,16.002191,8.001095,12.301479,8.001095,21.701807,8.001095,2.000000,6.400876
t1827,16.013143,8.006572,12.308872,8.006572,21.710843,8.006572,2.000000,6.405257
t1828,16.024096,8.012048,12.316265,8.012048,21.719880,8.012048,2.000000,6.409639
t1829,16.035049,8.017525,12.323658,8.017525,21.728916,8.017525,2.000000,6.414020
t1830,16.046002,8.023001,12.331051,8.023001,21.737952,8.023001,2.000000,6.418401
t1831,16.056955,8.028478,12.338445,8.028478,21.746988,8.028478,2.000000,6.422782
t1832,16.067908,8.033954,12.345838,8.033954,21.756024,8.033954,2.000000,6.427163
t1833,16.078861,8.039430,12.353231,8.039430,21.765060,8.039430,2.000000,6.431544
t1834,16.089814,8.044907,12.360624,8.044907,21.774096,8.044907,2.000000,6.435926
t1835,16.100767,8.050383,12.368018,8.050383,21.783133,8.050383,2.000000,6.440307
t1836,16.111720,8.055860,12.375411,8.055860,21.792169,8.055860,2.000000,6.444688
t1837,16.122673,8.061336,12.382804,8.061336,21.801205,8.061336,2.000000,6.449069
t1838,16.133625,8.066813,12.390197,8.066813,21.810241,8.066813,2.000000,6.453450
t1839,16.144578,8.072289,12.397590,8.072289,21.819277,8.072289,2.000000,6.457831
t1840,16.155531,8.077766,12.404984,8.077766,21.828313,8.077766,2.000000,6.462212
t1841,16.166484,8.083242,12.412377,8.083242,21.837349,8.083242,2.000000,6.466594
t1842,16.177437,8.088719,12.419770,8.088719,21.846386,8.088719,2.000000,6.470975
t1843,16.188390,8.094195,12.427163,8.094195,21.855422,8.094195,2.000000,6.475356
t1844,16.199343,8.099671,12.434556,8.099671,21.864458,8.099671,2.000000,6.479737
t1845,16.210296,8.105148,12.441950,8.105148,21.873494,8.105148,2.000000,6.484118
t1846,16.221249,8.110624,12.449343,8.110624,21.882530,8.110624,2.000000,6.488499
t1847,16.232202,8.116101,12.456736,8.116101,21.891566,8.116101,2.000000,6.492881
t1848,16.243154,8.121577,12.464129,8.121577,21.900602,8.121577,2.000000,6.497262
t1849,16.254107,8.127054,12.471522,8.127054,21.909639,8.127054,2.000000,6.501643
t1850,16.265060,8.132530,12.478916,8.132530,21.918675,8.132530,2.000000,6.506024
t1851,16.276013,8.138007,12.486309,8.138007,21.927711,8.138007,2.000000,6.510405
t1852,16.286966,8.143483,12.493702,8.143483,21.936747,8.143483,2.000000,6.514786
t1853,16.297919,8.148959,12.501095,8.148959,21.945783,8.148959,2.000000,6.519168
t1854,16.308872,8.154436,12.508488,8.154436,21.954819,8.154436,2.000000,6.523549
t1855,16.319825,8.159912,12.515882,8.159912,21.963855,8.159912,2.000000,6.527930
t1856,16.330778,8.165389,12.523275,8.165389,21.972892,8.165389,2.000000,6.532311
